"subject" "activity" "variable" "average"
"6449" 13 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanx" -0.974678881702128
"6450" 13 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeany" -0.972969350212766
"6451" 13 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanz" -0.960750079148936
"6452" 13 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdx" -0.977779199574468
"6453" 13 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdy" -0.97604029893617
"6454" 13 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdz" -0.966907452553191
"6455" 13 "WALKING_DOWNSTAIRS" "fbodygyromeanx" -0.961290520638298
"6456" 13 "WALKING_DOWNSTAIRS" "fbodygyromeany" -0.959544956595745
"6457" 13 "WALKING_DOWNSTAIRS" "fbodygyromeanz" -0.95582852787234
"6458" 13 "WALKING_DOWNSTAIRS" "fbodygyrostdx" -0.973772872553191
"6459" 13 "WALKING_DOWNSTAIRS" "fbodygyrostdy" -0.957220944042553
"6460" 13 "WALKING_DOWNSTAIRS" "fbodygyrostdz" -0.958137848723404
"6461" 13 "WALKING_DOWNSTAIRS" "fbodyaccmagmean" -0.929709061489362
"6462" 13 "WALKING_DOWNSTAIRS" "fbodyaccmagstd" -0.913218037446809
"6463" 13 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagmean" -0.960357431914894
"6464" 13 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagstd" -0.961182763404255
"6465" 13 "WALKING_DOWNSTAIRS" "fbodybodygyromagmean" -0.943897754255319
"6466" 13 "WALKING_DOWNSTAIRS" "fbodybodygyromagstd" -0.940114462765957
"6467" 13 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagmean" -0.966540740425532
"6468" 13 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagstd" -0.968038759574468
"6469" 13 "WALKING_UPSTAIRS" "wBodyAccMeanX" 70.5321910075834
"6470" 13 "WALKING_UPSTAIRS" "wBodyAccStdX" 801.13707163341
"6471" 13 "WALKING_UPSTAIRS" "wBodyAccMeanY" 70.5306349253692
"6472" 13 "WALKING_UPSTAIRS" "wBodyAccStdY" 801.137200051878
"6473" 13 "WALKING_UPSTAIRS" "wBodyAccMeanZ" 70.5304293089117
"6474" 13 "WALKING_UPSTAIRS" "wBodyAccStdZ" 801.137208215886
"6475" 13 "WALKING_UPSTAIRS" "wBodyGyroMeanX" 70.4229499656248
"6476" 13 "WALKING_UPSTAIRS" "wBodyGyroStdX" 801.146837107513
"6477" 13 "WALKING_UPSTAIRS" "wBodyGyroMeanY" 70.5711670005784
"6478" 13 "WALKING_UPSTAIRS" "wBodyGyroStdY" 801.133712016475
"6479" 13 "WALKING_UPSTAIRS" "wBodyGyroMeanZ" 70.5494792822079
"6480" 13 "WALKING_UPSTAIRS" "wBodyGyroStdZ" 801.135597390127
"6481" 13 "WALKING_UPSTAIRS" "wTotalAccMeanX" 71.4601094074841
"6482" 13 "WALKING_UPSTAIRS" "wTotalAccStdX" 801.054734437281
"6483" 13 "WALKING_UPSTAIRS" "wTotalAccMeanY" 70.1943637488081
"6484" 13 "WALKING_UPSTAIRS" "wTotalAccStdY" 801.16703796945
"6485" 13 "WALKING_UPSTAIRS" "wTotalAccMeanZ" 70.3226060991685
"6486" 13 "WALKING_UPSTAIRS" "wTotalAccStdZ" 801.155648503232
"6487" 13 "WALKING_UPSTAIRS" "tbodyaccmeanx" 0.273958988854545
"6488" 13 "WALKING_UPSTAIRS" "tbodyaccmeany" -0.0182642922309091
"6489" 13 "WALKING_UPSTAIRS" "tbodyaccmeanz" -0.106598408945455
"6490" 13 "WALKING_UPSTAIRS" "tbodyaccstdx" -0.846418863001818
"6491" 13 "WALKING_UPSTAIRS" "tbodyaccstdy" -0.774822091272727
"6492" 13 "WALKING_UPSTAIRS" "tbodyaccstdz" -0.831103890618182
"6493" 13 "WALKING_UPSTAIRS" "tgravityaccmeanx" -0.124493797272727
"6494" 13 "WALKING_UPSTAIRS" "tgravityaccmeany" 0.513283436
"6495" 13 "WALKING_UPSTAIRS" "tgravityaccmeanz" 0.496330022145455
"6496" 13 "WALKING_UPSTAIRS" "tgravityaccstdx" -0.948745472109091
"6497" 13 "WALKING_UPSTAIRS" "tgravityaccstdy" -0.965724402363636
"6498" 13 "WALKING_UPSTAIRS" "tgravityaccstdz" -0.958099271945455
"6499" 13 "WALKING_UPSTAIRS" "tbodyaccjerkmeanx" 0.0874951125636364
"6500" 13 "WALKING_UPSTAIRS" "tbodyaccjerkmeany" 0.0188406563861818
"6501" 13 "WALKING_UPSTAIRS" "tbodyaccjerkmeanz" -0.0194547889738182
"6502" 13 "WALKING_UPSTAIRS" "tbodyaccjerkstdx" -0.879436956818182
"6503" 13 "WALKING_UPSTAIRS" "tbodyaccjerkstdy" -0.828401657818182
"6504" 13 "WALKING_UPSTAIRS" "tbodyaccjerkstdz" -0.883378646545455
"6505" 13 "WALKING_UPSTAIRS" "tbodygyromeanx" 0.0110108765945455
"6506" 13 "WALKING_UPSTAIRS" "tbodygyromeany" -0.0831903252545454
"6507" 13 "WALKING_UPSTAIRS" "tbodygyromeanz" 0.102542173854545
"6508" 13 "WALKING_UPSTAIRS" "tbodygyrostdx" -0.883352649090909
"6509" 13 "WALKING_UPSTAIRS" "tbodygyrostdy" -0.868042624727273
"6510" 13 "WALKING_UPSTAIRS" "tbodygyrostdz" -0.833618320181818
"6511" 13 "WALKING_UPSTAIRS" "tbodygyrojerkmeanx" -0.126103390854545
"6512" 13 "WALKING_UPSTAIRS" "tbodygyrojerkmeany" -0.03363091462
"6513" 13 "WALKING_UPSTAIRS" "tbodygyrojerkmeanz" -0.0566087156545455
"6514" 13 "WALKING_UPSTAIRS" "tbodygyrojerkstdx" -0.90713099
"6515" 13 "WALKING_UPSTAIRS" "tbodygyrojerkstdy" -0.913523887636364
"6516" 13 "WALKING_UPSTAIRS" "tbodygyrojerkstdz" -0.906357597454545
"6517" 13 "WALKING_UPSTAIRS" "tbodyaccmagmean" -0.812225335381818
"6518" 13 "WALKING_UPSTAIRS" "tbodyaccmagstd" -0.841015339796364
"6519" 13 "WALKING_UPSTAIRS" "tgravityaccmagmean" -0.812225335381818
"6520" 13 "WALKING_UPSTAIRS" "tgravityaccmagstd" -0.841015339796364
"6521" 13 "WALKING_UPSTAIRS" "tbodyaccjerkmagmean" -0.853932451654545
"6522" 13 "WALKING_UPSTAIRS" "tbodyaccjerkmagstd" -0.875240549036364
"6523" 13 "WALKING_UPSTAIRS" "tbodygyromagmean" -0.817860049727273
"6524" 13 "WALKING_UPSTAIRS" "tbodygyromagstd" -0.867033300181818
"6525" 13 "WALKING_UPSTAIRS" "tbodygyrojerkmagmean" -0.906630239272727
"6526" 13 "WALKING_UPSTAIRS" "tbodygyrojerkmagstd" -0.929033466
"6527" 13 "WALKING_UPSTAIRS" "fbodyaccmeanx" -0.876826422545455
"6528" 13 "WALKING_UPSTAIRS" "fbodyaccmeany" -0.793263464727273
"6529" 13 "WALKING_UPSTAIRS" "fbodyaccmeanz" -0.860123477618182
"6530" 13 "WALKING_UPSTAIRS" "fbodyaccstdx" -0.836861010436364
"6531" 13 "WALKING_UPSTAIRS" "fbodyaccstdy" -0.780598291018182
"6532" 13 "WALKING_UPSTAIRS" "fbodyaccstdz" -0.828465392381818
"6533" 13 "WALKING_UPSTAIRS" "fbodyaccjerkmeanx" -0.894186450727273
"6534" 13 "WALKING_UPSTAIRS" "fbodyaccjerkmeany" -0.845097786727273
"6535" 13 "WALKING_UPSTAIRS" "fbodyaccjerkmeanz" -0.883441838181818
"6536" 13 "WALKING_UPSTAIRS" "fbodyaccjerkstdx" -0.875824798981818
"6537" 13 "WALKING_UPSTAIRS" "fbodyaccjerkstdy" -0.822157499818182
"6538" 13 "WALKING_UPSTAIRS" "fbodyaccjerkstdz" -0.882921003818182
"6539" 13 "WALKING_UPSTAIRS" "fbodygyromeanx" -0.865272567036364
"6540" 13 "WALKING_UPSTAIRS" "fbodygyromeany" -0.877222976
"6541" 13 "WALKING_UPSTAIRS" "fbodygyromeanz" -0.842680141163636
"6542" 13 "WALKING_UPSTAIRS" "fbodygyrostdx" -0.889483620909091
"6543" 13 "WALKING_UPSTAIRS" "fbodygyrostdy" -0.864433085454545
"6544" 13 "WALKING_UPSTAIRS" "fbodygyrostdz" -0.846055260309091
"6545" 13 "WALKING_UPSTAIRS" "fbodyaccmagmean" -0.844729604370909
"6546" 13 "WALKING_UPSTAIRS" "fbodyaccmagstd" -0.864298373981818
"6547" 13 "WALKING_UPSTAIRS" "fbodybodyaccjerkmagmean" -0.867073544632727
"6548" 13 "WALKING_UPSTAIRS" "fbodybodyaccjerkmagstd" -0.886467077181818
"6549" 13 "WALKING_UPSTAIRS" "fbodybodygyromagmean" -0.887969287272727
"6550" 13 "WALKING_UPSTAIRS" "fbodybodygyromagstd" -0.876278455272727
"6551" 13 "WALKING_UPSTAIRS" "fbodybodygyrojerkmagmean" -0.925805056727273
"6552" 13 "WALKING_UPSTAIRS" "fbodybodygyrojerkmagstd" -0.937798416
"6553" 14 "LAYING" "wBodyAccMeanX" 18.3852261728086
"6554" 14 "LAYING" "wBodyAccStdX" 208.919729580399
"6555" 14 "LAYING" "wBodyAccMeanY" 18.3973011940211
"6556" 14 "LAYING" "wBodyAccStdY" 208.918650088175
"6557" 14 "LAYING" "wBodyAccMeanZ" 18.4013236874537
"6558" 14 "LAYING" "wBodyAccStdZ" 208.918295968378
"6559" 14 "LAYING" "wBodyGyroMeanX" 18.4277762411647
"6560" 14 "LAYING" "wBodyGyroStdX" 208.91594922694
"6561" 14 "LAYING" "wBodyGyroMeanY" 18.3588555192972
"6562" 14 "LAYING" "wBodyGyroStdY" 208.922076276177
"6563" 14 "LAYING" "wBodyGyroMeanZ" 18.4218602075728
"6564" 14 "LAYING" "wBodyGyroStdZ" 208.916473231595
"6565" 14 "LAYING" "wTotalAccMeanX" 18.6162442263459
"6566" 14 "LAYING" "wTotalAccStdX" 208.899221171186
"6567" 14 "LAYING" "wTotalAccMeanY" 18.8962437987384
"6568" 14 "LAYING" "wTotalAccStdY" 208.874375715562
"6569" 14 "LAYING" "wTotalAccMeanZ" 19.2115800130415
"6570" 14 "LAYING" "wTotalAccStdZ" 208.846394850064
"6571" 14 "LAYING" "tbodyaccmeanx" 0.233275439803922
"6572" 14 "LAYING" "tbodyaccmeany" -0.0113424652490196
"6573" 14 "LAYING" "tbodyaccmeanz" -0.0868333315509804
"6574" 14 "LAYING" "tbodyaccstdx" -0.917501887333333
"6575" 14 "LAYING" "tbodyaccstdy" -0.909697040980392
"6576" 14 "LAYING" "tbodyaccstdz" -0.900331921686275
"6577" 14 "LAYING" "tgravityaccmeanx" -0.145483631627451
"6578" 14 "LAYING" "tgravityaccmeany" 0.48539692745098
"6579" 14 "LAYING" "tgravityaccmeanz" 0.83656291
"6580" 14 "LAYING" "tgravityaccstdx" -0.862136937254902
"6581" 14 "LAYING" "tgravityaccstdy" -0.94877486372549
"6582" 14 "LAYING" "tgravityaccstdz" -0.90130385627451
"6583" 14 "LAYING" "tbodyaccjerkmeanx" 0.098140384845098
"6584" 14 "LAYING" "tbodyaccjerkmeany" -0.00831507059607843
"6585" 14 "LAYING" "tbodyaccjerkmeanz" -0.0323601505045098
"6586" 14 "LAYING" "tbodyaccjerkstdx" -0.971473557058824
"6587" 14 "LAYING" "tbodyaccjerkstdy" -0.96812761745098
"6588" 14 "LAYING" "tbodyaccjerkstdz" -0.972431855490196
"6589" 14 "LAYING" "tbodygyromeanx" 0.00505221181607843
"6590" 14 "LAYING" "tbodygyromeany" -0.153423807745098
"6591" 14 "LAYING" "tbodygyromeanz" 0.149124058235294
"6592" 14 "LAYING" "tbodygyrostdx" -0.957221015098039
"6593" 14 "LAYING" "tbodygyrostdy" -0.932499780588235
"6594" 14 "LAYING" "tbodygyrostdz" -0.952296965294118
"6595" 14 "LAYING" "tbodygyrojerkmeanx" -0.105446637019608
"6596" 14 "LAYING" "tbodygyrojerkmeany" -0.0372677398193922
"6597" 14 "LAYING" "tbodygyrojerkmeanz" -0.0566171868039216
"6598" 14 "LAYING" "tbodygyrojerkstdx" -0.970274962745098
"6599" 14 "LAYING" "tbodygyrojerkstdy" -0.968042893529412
"6600" 14 "LAYING" "tbodygyrojerkstdz" -0.979711372941176
"6601" 14 "LAYING" "tbodyaccmagmean" -0.905978250196078
"6602" 14 "LAYING" "tbodyaccmagstd" -0.856593119215686
"6603" 14 "LAYING" "tgravityaccmagmean" -0.905978250196078
"6604" 14 "LAYING" "tgravityaccmagstd" -0.856593119215686
"6605" 14 "LAYING" "tbodyaccjerkmagmean" -0.972576392941176
"6606" 14 "LAYING" "tbodyaccjerkmagstd" -0.966450909019608
"6607" 14 "LAYING" "tbodygyromagmean" -0.904665418431373
"6608" 14 "LAYING" "tbodygyromagstd" -0.913433185882353
"6609" 14 "LAYING" "tbodygyrojerkmagmean" -0.975621183137255
"6610" 14 "LAYING" "tbodygyrojerkmagstd" -0.964009921960784
"6611" 14 "LAYING" "fbodyaccmeanx" -0.933936178235294
"6612" 14 "LAYING" "fbodyaccmeany" -0.930366906078431
"6613" 14 "LAYING" "fbodyaccmeanz" -0.927882307058824
"6614" 14 "LAYING" "fbodyaccstdx" -0.911972655156863
"6615" 14 "LAYING" "fbodyaccstdy" -0.905221049156863
"6616" 14 "LAYING" "fbodyaccstdz" -0.894055710980392
"6617" 14 "LAYING" "fbodyaccjerkmeanx" -0.972010709215686
"6618" 14 "LAYING" "fbodyaccjerkmeany" -0.969342124313725
"6619" 14 "LAYING" "fbodyaccjerkmeanz" -0.968593195686275
"6620" 14 "LAYING" "fbodyaccjerkstdx" -0.973491388039216
"6621" 14 "LAYING" "fbodyaccjerkstdy" -0.969113291372549
"6622" 14 "LAYING" "fbodyaccjerkstdz" -0.97491443
"6623" 14 "LAYING" "fbodygyromeanx" -0.949959040588235
"6624" 14 "LAYING" "fbodygyromeany" -0.938087898235294
"6625" 14 "LAYING" "fbodygyromeanz" -0.949107162941176
"6626" 14 "LAYING" "fbodygyrostdx" -0.959740488627451
"6627" 14 "LAYING" "fbodygyrostdy" -0.929955407058824
"6628" 14 "LAYING" "fbodygyrostdz" -0.957790479803922
"6629" 14 "LAYING" "fbodyaccmagmean" -0.899463668843137
"6630" 14 "LAYING" "fbodyaccmagstd" -0.859606047058823
"6631" 14 "LAYING" "fbodybodyaccjerkmagmean" -0.96798859627451
"6632" 14 "LAYING" "fbodybodyaccjerkmagstd" -0.963607433921569
"6633" 14 "LAYING" "fbodybodygyromagmean" -0.930151731176471
"6634" 14 "LAYING" "fbodybodygyromagstd" -0.917760104901961
"6635" 14 "LAYING" "fbodybodygyrojerkmagmean" -0.966455343137255
"6636" 14 "LAYING" "fbodybodygyrojerkmagstd" -0.963666018039216
"6637" 14 "SITTING" "wBodyAccMeanX" 18.2021877305169
"6638" 14 "SITTING" "wBodyAccStdX" 206.731460061143
"6639" 14 "SITTING" "wBodyAccMeanY" 18.2060826100154
"6640" 14 "SITTING" "wBodyAccStdY" 206.731115944362
"6641" 14 "SITTING" "wBodyAccMeanZ" 18.2042854170029
"6642" 14 "SITTING" "wBodyAccStdZ" 206.731275265055
"6643" 14 "SITTING" "wBodyGyroMeanX" 18.1849462948404
"6644" 14 "SITTING" "wBodyGyroStdX" 206.732991323084
"6645" 14 "SITTING" "wBodyGyroMeanY" 18.2030341481451
"6646" 14 "SITTING" "wBodyGyroStdY" 206.73138847014
"6647" 14 "SITTING" "wBodyGyroMeanZ" 18.2045570699666
"6648" 14 "SITTING" "wBodyGyroStdZ" 206.731252666114
"6649" 14 "SITTING" "wTotalAccMeanX" 19.1942473462245
"6650" 14 "SITTING" "wTotalAccStdX" 206.643431283367
"6651" 14 "SITTING" "wTotalAccMeanY" 18.1878730518119
"6652" 14 "SITTING" "wTotalAccStdY" 206.732730340919
"6653" 14 "SITTING" "wTotalAccMeanZ" 18.1065615967057
"6654" 14 "SITTING" "wTotalAccStdZ" 206.739945164078
"6655" 14 "SITTING" "tbodyaccmeanx" 0.279990577037037
"6656" 14 "SITTING" "tbodyaccmeany" -0.00870565463888889
"6657" 14 "SITTING" "tbodyaccmeanz" -0.100401490425926
"6658" 14 "SITTING" "tbodyaccstdx" -0.976302248148148
"6659" 14 "SITTING" "tbodyaccstdy" -0.914935703907407
"6660" 14 "SITTING" "tbodyaccstdz" -0.922774835740741
"6661" 14 "SITTING" "tgravityaccmeanx" 0.939038759814815
"6662" 14 "SITTING" "tgravityaccmeany" -0.0364533962277778
"6663" 14 "SITTING" "tgravityaccmeanz" -0.0945970534814815
"6664" 14 "SITTING" "tgravityaccstdx" -0.976280399444444
"6665" 14 "SITTING" "tgravityaccstdy" -0.95032266362963
"6666" 14 "SITTING" "tgravityaccstdz" -0.938415738148148
"6667" 14 "SITTING" "tbodyaccjerkmeanx" 0.0741878844074074
"6668" 14 "SITTING" "tbodyaccjerkmeany" -0.00436185985848148
"6669" 14 "SITTING" "tbodyaccjerkmeanz" -0.0105744513096296
"6670" 14 "SITTING" "tbodyaccjerkstdx" -0.980890655185185
"6671" 14 "SITTING" "tbodyaccjerkstdy" -0.967828356296296
"6672" 14 "SITTING" "tbodyaccjerkstdz" -0.976133383518519
"6673" 14 "SITTING" "tbodygyromeanx" -0.0440403326851852
"6674" 14 "SITTING" "tbodygyromeany" -0.0713478280925926
"6675" 14 "SITTING" "tbodygyromeanz" 0.0928523607037037
"6676" 14 "SITTING" "tbodygyrostdx" -0.980829981481481
"6677" 14 "SITTING" "tbodygyrostdy" -0.962048191666667
"6678" 14 "SITTING" "tbodygyrostdz" -0.952904383518518
"6679" 14 "SITTING" "tbodygyrojerkmeanx" -0.0921614578888889
"6680" 14 "SITTING" "tbodygyrojerkmeany" -0.0434577295055556
"6681" 14 "SITTING" "tbodygyrojerkmeanz" -0.0520121608148148
"6682" 14 "SITTING" "tbodygyrojerkstdx" -0.990284240185185
"6683" 14 "SITTING" "tbodygyrojerkstdy" -0.986911323888889
"6684" 14 "SITTING" "tbodygyrojerkstdz" -0.982819138888889
"6685" 14 "SITTING" "tbodyaccmagmean" -0.944197943703704
"6686" 14 "SITTING" "tbodyaccmagstd" -0.92549582962963
"6687" 14 "SITTING" "tgravityaccmagmean" -0.944197943703704
"6688" 14 "SITTING" "tgravityaccmagstd" -0.92549582962963
"6689" 14 "SITTING" "tbodyaccjerkmagmean" -0.976521006111111
"6690" 14 "SITTING" "tbodyaccjerkmagstd" -0.973343388888889
"6691" 14 "SITTING" "tbodygyromagmean" -0.942756369259259
"6692" 14 "SITTING" "tbodygyromagstd" -0.947081158333333
"6693" 14 "SITTING" "tbodygyrojerkmagmean" -0.988317606666667
"6694" 14 "SITTING" "tbodygyrojerkmagstd" -0.986963989814815
"6695" 14 "SITTING" "fbodyaccmeanx" -0.976456609259259
"6696" 14 "SITTING" "fbodyaccmeany" -0.932644766111111
"6697" 14 "SITTING" "fbodyaccmeanz" -0.944126078888889
"6698" 14 "SITTING" "fbodyaccstdx" -0.976303056851852
"6699" 14 "SITTING" "fbodyaccstdy" -0.911591208203704
"6700" 14 "SITTING" "fbodyaccstdz" -0.917678155296296
"6701" 14 "SITTING" "fbodyaccjerkmeanx" -0.981566649444444
"6702" 14 "SITTING" "fbodyaccjerkmeany" -0.968951769814815
"6703" 14 "SITTING" "fbodyaccjerkmeanz" -0.97275196962963
"6704" 14 "SITTING" "fbodyaccjerkstdx" -0.981920831111111
"6705" 14 "SITTING" "fbodyaccjerkstdy" -0.968943674259259
"6706" 14 "SITTING" "fbodyaccjerkstdz" -0.978180020925926
"6707" 14 "SITTING" "fbodygyromeanx" -0.978577117592593
"6708" 14 "SITTING" "fbodygyromeany" -0.969806729814815
"6709" 14 "SITTING" "fbodygyromeanz" -0.957020858888889
"6710" 14 "SITTING" "fbodygyrostdx" -0.981573087222222
"6711" 14 "SITTING" "fbodygyrostdy" -0.958227403148148
"6712" 14 "SITTING" "fbodygyrostdz" -0.956028807962963
"6713" 14 "SITTING" "fbodyaccmagmean" -0.940589853333333
"6714" 14 "SITTING" "fbodyaccmagstd" -0.929193937222222
"6715" 14 "SITTING" "fbodybodyaccjerkmagmean" -0.972985342962963
"6716" 14 "SITTING" "fbodybodyaccjerkmagstd" -0.972959409444444
"6717" 14 "SITTING" "fbodybodygyromagmean" -0.963320540555556
"6718" 14 "SITTING" "fbodybodygyromagstd" -0.946517963703704
"6719" 14 "SITTING" "fbodybodygyrojerkmagmean" -0.987324239259259
"6720" 14 "SITTING" "fbodybodygyrojerkmagstd" -0.987065177777778
"6721" 14 "STANDING" "wBodyAccMeanX" 17.9579716254081
"6722" 14 "STANDING" "wBodyAccStdX" 203.956399015508
"6723" 14 "STANDING" "wBodyAccMeanY" 17.9583689809599
"6724" 14 "STANDING" "wBodyAccStdY" 203.956364126092
"6725" 14 "STANDING" "wBodyAccMeanZ" 17.9588360512321
"6726" 14 "STANDING" "wBodyAccStdZ" 203.956323230426
"6727" 14 "STANDING" "wBodyGyroMeanX" 17.9630810292701
"6728" 14 "STANDING" "wBodyGyroStdX" 203.955950410398
"6729" 14 "STANDING" "wBodyGyroMeanY" 17.9656650027467
"6730" 14 "STANDING" "wBodyGyroStdY" 203.955728061607
"6731" 14 "STANDING" "wBodyGyroMeanZ" 17.9541649761991
"6732" 14 "STANDING" "wBodyGyroStdZ" 203.956740188939
"6733" 14 "STANDING" "wTotalAccMeanX" 18.9053175917442
"6734" 14 "STANDING" "wTotalAccStdX" 203.872338018576
"6735" 14 "STANDING" "wTotalAccMeanY" 17.7516332867313
"6736" 14 "STANDING" "wTotalAccStdY" 203.974707994619
"6737" 14 "STANDING" "wTotalAccMeanZ" 17.6235978992584
"6738" 14 "STANDING" "wTotalAccStdZ" 203.986069095286
"6739" 14 "STANDING" "tbodyaccmeanx" 0.280545613833333
"6740" 14 "STANDING" "tbodyaccmeany" -0.01520781344
"6741" 14 "STANDING" "tbodyaccmeanz" -0.103817701790667
"6742" 14 "STANDING" "tbodyaccstdx" -0.973268905
"6743" 14 "STANDING" "tbodyaccstdy" -0.928525725333333
"6744" 14 "STANDING" "tbodyaccstdz" -0.9222763115
"6745" 14 "STANDING" "tgravityaccmeanx" 0.875319569
"6746" 14 "STANDING" "tgravityaccmeany" -0.226692231166667
"6747" 14 "STANDING" "tgravityaccmeanz" -0.338174888666667
"6748" 14 "STANDING" "tgravityaccstdx" -0.972005366333333
"6749" 14 "STANDING" "tgravityaccstdy" -0.965781048333333
"6750" 14 "STANDING" "tgravityaccstdz" -0.940757718
"6751" 14 "STANDING" "tbodyaccjerkmeanx" 0.0737933748485
"6752" 14 "STANDING" "tbodyaccjerkmeany" 0.00579566182983333
"6753" 14 "STANDING" "tbodyaccjerkmeanz" -0.00720777760485
"6754" 14 "STANDING" "tbodyaccjerkstdx" -0.978248526
"6755" 14 "STANDING" "tbodyaccjerkstdy" -0.966362425833333
"6756" 14 "STANDING" "tbodyaccjerkstdz" -0.970766734
"6757" 14 "STANDING" "tbodygyromeanx" -0.0220886526891667
"6758" 14 "STANDING" "tbodygyromeany" -0.05581088271
"6759" 14 "STANDING" "tbodygyromeanz" 0.07904758875
"6760" 14 "STANDING" "tbodygyrostdx" -0.9610917615
"6761" 14 "STANDING" "tbodygyrostdy" -0.9462806205
"6762" 14 "STANDING" "tbodygyrostdz" -0.946589134666667
"6763" 14 "STANDING" "tbodygyrojerkmeanx" -0.100718458866667
"6764" 14 "STANDING" "tbodygyrojerkmeany" -0.04500967927
"6765" 14 "STANDING" "tbodygyrojerkmeanz" -0.0509036177765
"6766" 14 "STANDING" "tbodygyrojerkstdx" -0.969948875166667
"6767" 14 "STANDING" "tbodygyrojerkstdy" -0.9706929555
"6768" 14 "STANDING" "tbodygyrojerkstdz" -0.974687865833333
"6769" 14 "STANDING" "tbodyaccmagmean" -0.943456847333333
"6770" 14 "STANDING" "tbodyaccmagstd" -0.936735577166667
"6771" 14 "STANDING" "tgravityaccmagmean" -0.943456847333333
"6772" 14 "STANDING" "tgravityaccmagstd" -0.936735577166667
"6773" 14 "STANDING" "tbodyaccjerkmagmean" -0.972965788166667
"6774" 14 "STANDING" "tbodyaccjerkmagstd" -0.970437182833333
"6775" 14 "STANDING" "tbodygyromagmean" -0.943530016833333
"6776" 14 "STANDING" "tbodygyromagstd" -0.931426203833333
"6777" 14 "STANDING" "tbodygyrojerkmagmean" -0.974873328
"6778" 14 "STANDING" "tbodygyrojerkmagstd" -0.966834217
"6779" 14 "STANDING" "fbodyaccmeanx" -0.9726995625
"6780" 14 "STANDING" "fbodyaccmeany" -0.942178248333333
"6781" 14 "STANDING" "fbodyaccmeanz" -0.9424220265
"6782" 14 "STANDING" "fbodyaccstdx" -0.973605553666667
"6783" 14 "STANDING" "fbodyaccstdy" -0.926055903
"6784" 14 "STANDING" "fbodyaccstdz" -0.917781858666667
"6785" 14 "STANDING" "fbodyaccjerkmeanx" -0.97818164
"6786" 14 "STANDING" "fbodyaccjerkmeany" -0.967249904833333
"6787" 14 "STANDING" "fbodyaccjerkmeanz" -0.966718434333333
"6788" 14 "STANDING" "fbodyaccjerkstdx" -0.980396601666667
"6789" 14 "STANDING" "fbodyaccjerkstdy" -0.967830182166667
"6790" 14 "STANDING" "fbodyaccjerkstdz" -0.973594305166667
"6791" 14 "STANDING" "fbodygyromeanx" -0.957111767
"6792" 14 "STANDING" "fbodygyromeany" -0.9508361945
"6793" 14 "STANDING" "fbodygyromeanz" -0.950999877833333
"6794" 14 "STANDING" "fbodygyrostdx" -0.962741032833333
"6795" 14 "STANDING" "fbodygyrostdy" -0.944306864
"6796" 14 "STANDING" "fbodygyrostdz" -0.950162705166667
"6797" 14 "STANDING" "fbodyaccmagmean" -0.949715059833333
"6798" 14 "STANDING" "fbodyaccmagstd" -0.939799869833333
"6799" 14 "STANDING" "fbodybodyaccjerkmagmean" -0.970214125833333
"6800" 14 "STANDING" "fbodybodyaccjerkmagstd" -0.969677515666667
"6801" 14 "STANDING" "fbodybodygyromagmean" -0.944405563833333
"6802" 14 "STANDING" "fbodybodygyromagstd" -0.934815560833333
"6803" 14 "STANDING" "fbodybodygyrojerkmagmean" -0.969175636833333
"6804" 14 "STANDING" "fbodybodygyrojerkmagstd" -0.966019259166667
"6805" 14 "WALKING" "wBodyAccMeanX" 18.5830061015737
"6806" 14 "WALKING" "wBodyAccStdX" 211.075612666437
"6807" 14 "WALKING" "wBodyAccMeanY" 18.5817394397914
"6808" 14 "WALKING" "wBodyAccStdY" 211.075697568826
"6809" 14 "WALKING" "wBodyAccMeanZ" 18.584662988379
"6810" 14 "WALKING" "wBodyAccStdZ" 211.075462360053
"6811" 14 "WALKING" "wBodyGyroMeanX" 18.608917967685
"6812" 14 "WALKING" "wBodyGyroStdX" 211.073513557374
"6813" 14 "WALKING" "wBodyGyroMeanY" 18.5802888281817
"6814" 14 "WALKING" "wBodyGyroStdY" 211.077110230125
"6815" 14 "WALKING" "wBodyGyroMeanZ" 18.5687793205509
"6816" 14 "WALKING" "wBodyGyroStdZ" 211.077212276163
"6817" 14 "WALKING" "wTotalAccMeanX" 19.4795850056891
"6818" 14 "WALKING" "wTotalAccStdX" 210.996056276559
"6819" 14 "WALKING" "wTotalAccMeanY" 18.3317738832414
"6820" 14 "WALKING" "wTotalAccStdY" 211.097875698506
"6821" 14 "WALKING" "wTotalAccMeanZ" 18.1672034834989
"6822" 14 "WALKING" "wTotalAccStdZ" 211.112502215053
"6823" 14 "WALKING" "tbodyaccmeanx" 0.271959598644068
"6824" 14 "WALKING" "tbodyaccmeany" -0.0217785380966102
"6825" 14 "WALKING" "tbodyaccmeanz" -0.106756369135593
